,ID,text,target,re_text
178,ynat-v1_train_00380,러시아 시리아서 S-500 발사했나...러 국방부는 부인,6,"S-500 전시, 러시아 시리아서 발사 의혹"
179,ynat-v1_train_00382,"박근혜 대통령 국회 연설, 북한 54회·핵 23회 언급...대화는 제로",2,"박근혜 대통령 국회 연설, 북한과 핵 문제 심각성 강조…대화는 소극적"
180,ynat-v1_train_00383,석촌동 고분군 발굴 조사 설명회,3,"석촌동 고분군, 발굴 조사 내용 공개"
181,ynat-v1_train_00384,北 36년만의 당대회 맞아 김정은 우상화...주민불만 커져종합,2,"김정은 우상화, 북 당대회 36년 만에 불편감 조성"
182,ynat-v1_train_00387,코리아둘레길 남해안길 남파랑길로 불러주세요,0,"남해안길, '남파랑길'로 이름 바꿔"
183,ynat-v1_train_00388,KGC 인삼공사 이적생 트리오 알토란 활약...성공신화 예고,1,"KGC 인삼공사, 이적생 트리오 알토란 활약으로 성공 거두려"
184,ynat-v1_train_00390,홍콩 갑부 리카싱 올해 세계경제 복잡할 것...모두 조심해야,6,"리카싱, 홍콩 갑부 세계경제 불안 전망"
185,ynat-v1_train_00395,"철도역 매표, 상담, 역무 담당 코레일네트웍스 노조 파업",3,"코레일네트웍스 노조, 매표소 상담 역무 무산 파업"
186,ynat-v1_train_00396,작년 우리나라 낙뢰 7월에만 18만 번...벼락 맞을 확률은,0,"지난해 7월, 우리나라에 낙뢰 18만 번 발생…벼락 피하는 방법은?"
187,ynat-v1_train_00397,중동의 중재자 오만 외무 이란 방문...이란 영국 성토 종합,6,"오만 외무부, 이란 방문 통해 중동 갈등 해결 촉구"
188,ynat-v1_train_00402,KT 수자원공사 및 국토정보공사와 데이터 중심 스마트시티 협력,4,"KT, 수자원공사와 국토정보공사 합세…스마트시티 데이터 활용"
189,ynat-v1_train_00403,이스라엘-팔레스타인 가자지구 무력 충돌 중지 합의,6,"이스라엘, 팔레스타인과 가자지구 휴전에 합의"
190,ynat-v1_train_00404,이란 신형 원심분리기 20기 설치...핵합의 범위 내,6,"이란, 핵합의 이행에 원심분리기 추가 설치"
191,ynat-v1_train_00406,슬로바키아 언론인 피살 후폭풍...이번엔 판사 사임,6,"슬로바키아 언론인 살해 이후, 판사가 사임"
192,ynat-v1_train_00407,상장·신작 대박 겹경사에 넷마블 첫 깜짝 보너스,5,"넷마블, 상장·신작 성공에 기업 최초 소액 보너스"
193,ynat-v1_train_00408,광주교육청 9급 지방공무원 73명 공개 채용,3,"광주 교육청, 9급 지방공무원 73자리 공개채용"
194,ynat-v1_train_00409,"완벽 수비 두산, 롯데 완파하고 60승 고지 선착",1,두산 베네즈 굳건한 수비로 롯데 물리치고 60승 달성
195,ynat-v1_train_00410,직장인 금융자문 받으세요...금융감독원 머니콘서트 개최,5,"금융감독원, 직장인 대상 '머니 콘서트' 개최"
196,ynat-v1_train_00412,바이오분야 원천기술개발에 올해 3천700억원 투자,5,"올해 바이오 분야 원천기술 개발, 3700억원 투입"
197,ynat-v1_train_00413,큰절하는 새누리당 당직자들,2,"새누리당, 당직자들의 규율 강화"
198,ynat-v1_train_00414,이해찬 대표 취임 축하 난 앞에 놓고 인사말,2,"이해찬, 취임 축하와 함께 새 출발 기대"
199,ynat-v1_train_00415,국토부 차관 지방 미분양이 문제 매수자 입장에선 좋을 수도 있다(종합),5,"지방 미분양, 매수자 입장에선 이익 될 수도"
200,ynat-v1_train_00416,SK가 문승용을 영입했지만 중심타선을 못 넘고 5이닝 4실점,1,"SK, 문승용 영입에도 중심타선 돌파 못해 5이닝 4실점"
201,ynat-v1_train_00417,그래픽 자영업부채 400조 돌파 자영업대출 규모,5,"자영업 대출총액 400조 돌파, 그래픽 자영업부채 심각"
202,ynat-v1_train_00419,유엔총장 시리아 휴전 환영...유효한 해법은 긴 여정,6,"시리아, 유엔총장 휴전 발언에 대한 환영... 실효성 위한 긴 노력 필요"
203,ynat-v1_train_00420,이해찬 철도 공동조사 다음주 시작...남북관계 큰 변화,2,"이해찬, 다음주부터 철도 공동조사 시작… 남북 관계 초점"
204,ynat-v1_train_00422,코아로직 수원지법에 회생절차 종결 신청,5,"코아로직, 수원지법에 회생 절차 마감 신청"
205,ynat-v1_train_00424,경제자유구역 개발이 지지부진하다. 개발 지연과 국내 기업 역차별 때문이라는 지적이 나온다.,3,"경제자유구역 개발, 지연 심화…국내 기업 역차별 의혹"
206,ynat-v1_train_00426,전북 주요 대학들 등록금 동결...학부모 부담 덜겠다,3,"전북대, 서원대 등 주요 대학들 등록금 동결"
207,ynat-v1_train_00427,금융시장 충격 일단 소강국면...주가 낙폭 줄고 환율도 하락,5,금융시장 불안감 누적... 주가 및 환율 회복세
208,ynat-v1_train_00428,"신간 미래를 어떻게 결정할 것인가, 매일의 빵",0,"매일의 빵, 미래를 좌우하는 결정"
209,ynat-v1_train_00431,LG유플러스 프로야구 앱 출시 사흘 만에 10만 다운로드,4,"LG유플러스, 프로야구 앱 출시 돌풍에 10만 다운로드 돌파"
210,ynat-v1_train_00433,재즈·디지털 아트·설치 미술과 만난 무용 더 토핑,0,"무용 '더 토핑', 재즈, 디지털 아트, 설치 미술과의 결합"
211,ynat-v1_train_00435,"이란 원자력청장 포루스트란 ""우라늄 농축 농도 5%까지 올릴 것""",6,"이란, 우라늄 농축 규모 확대 발표…5%까지 농도 상승 예고"
212,ynat-v1_train_00437,이집트서 성폭행하려 한 남성 살해 15세 소녀 처벌 논란,6,"이집트, 성폭행 모함 사건서 피해처 15세 소녀 처벌 논란"
213,ynat-v1_train_00438,톈안먼 진압 당시 중국 장교 공개 참회...6·4 기억해야,6,"톈안먼 진압 6·4, 중국 장교 '참회' 공개"
214,ynat-v1_train_00442,그래픽 한국은행 지난해 순이익 16년 만에 최대,5,"한국은행, 지난해 순이익 16년 만기 신규고"
215,ynat-v1_train_00444,프로배구 최하위 한국전력이 우리카드에 고춧가루를 뿌리며...32 역전승,1,"우리카드, 한국전력에 '고춧가루' 뿌려 32점 역전승"
216,ynat-v1_train_00452,돌아온 추위 전북 최저 영하 7.8도...2~5cm 눈,0,"전북, 돌아온 추위에 영하 7.8도 기록…눈 2~5cm"
217,ynat-v1_train_00457,인천 공립유치원 교사 87% 근무 중 질병 얻어,3,"인천 유치원 교사, 근무 중 87% 질병"
218,ynat-v1_train_00463,KT 기가지니 내일부터 AI 금융서비스도 척척,4,"KT, 기가지니로 AI 금융서비스 출시"
219,ynat-v1_train_00464,지주회사 해외사례 공부하는 공정위,5,"공정위, 지주회사 해외 사례 분석"
220,ynat-v1_train_00465,경찰 소재 영화ᆞ방송인 맞는 민갑룡 경찰청장,2,"민갑룡 경찰청장, 영화·방송 출연자와 소통"
221,ynat-v1_train_00467,"SK텔레콤, 유콘시스템과 5G 드론용 ICT 솔루션 개발 협력",4,"SK텔레콤, 유콘시스템과 함께 5G 드론용 ICT 솔루션 개발"
222,ynat-v1_train_00468,한중일 정상 특별성명 채택...비핵화 목표 환영·3국 공동노력,2,"한중일 정상, 비핵화 목표 위해 특별성명 채택"
223,ynat-v1_train_00469,튀니지서 아랍연맹 정상회의...트럼프 골란고원 선언 비판,6,"아랍연맹 정상회의, 튀니지서 트럼프 골란고원 선언 논란"
224,ynat-v1_train_00472,MLB 사무국의 노력...미국서 야구하는 아이들 다시 늘었다,1,"MLB, 미국에서 야구 아동 수 증가 유도"
225,ynat-v1_train_00473,네이버 검색 광고 전체 광고 매출의 82.4% 차지,4,"네이버, 검색 광고 매출로 전체 광고 매출 82.4% 차지"
226,ynat-v1_train_00478,하루평균 수출 감소폭 전월보다 줄어...향후 예단 쉽지 않아,5,수출 감소폭 완화… 앞으로 전망 불투명
227,ynat-v1_train_00481,알뜰폰 헬로모바일 청소년 요금 반값 할인,4,"헬로모바일, 청소년 대상 알뜰폰 요금 50% 할인"
228,ynat-v1_train_00487,홍콩 시위에 원격조종 사제폭탄 등장...경찰 테러리스트와 비슷,6,"홍콩 시위, 사제폭탄 등장… 경찰 '테러리스트' 주장"
229,ynat-v1_train_00488,페이스북 이탈리아서 과징금 13억원...개인정보 보호법 위반,4,"페이스북, 이탈리아서 개인정보 보호법 위반 혐의로 13억원 과징금 부과"
230,ynat-v1_train_00491,11월 주식 발행액 전월비 60% 증가...IPO(기업공개) 및 유상증자 증가,5,"11월 주식 발행액, 전월 대비 60% 상승…IPO 및 유상증자 활성화"
231,ynat-v1_train_00492,월미도 새 모노레일 내년 추석엔 달릴 수 있을까,0,"내년 추석, 월미도 모노레일 탑승 가능할까"
232,ynat-v1_train_00501,지난해 수도권 아파트 평균 거래가 3억 3천만원,5,수도권 아파트 평균 거래 가격 지난해 3억 3천만원 기록
233,ynat-v1_train_00504,UAE 단교 20개월만에 카타르 왕래 화물선 허용,6,"카타르, UAE와 단교 해소 20개월 만에 화물선 교류 허용"
234,ynat-v1_train_00506,북한 TV 북중 합작영화 '평양에서의 약속' 방영,2,"북한, 북중합작 영화 '평양에서의 약속' TV 방송"
235,ynat-v1_train_00507,박근혜 대통령 에어포스원 탄 오바마와 15분간 북핵 대응 긴급 통화,2,"박근혜-오바마, 북핵 대응 위한 15분간긴급 통화"
236,ynat-v1_train_00508,이적설에 휘말렸던 이근호 울산으로 마음이 갔던 게 사실,1,"이근호,  울산행 결정…"
237,ynat-v1_train_00513,軍 사이버 도박 증가 추세...올해만 40건 적발,3,"군부 내 사이버 도박, 올해 40건 경찰 적발"
238,ynat-v1_train_00517,이통시장 태풍의 눈 단말 자급제 수면 위로...업계 예의주시,4,이통시장 태풍 눈에 단말 자급제 잠재적 위협
239,ynat-v1_train_00519,서울 초등학생 새학기부터 구강검진 결과 스마트폰으로 확인,3,"초등학생 구강검진, 새학기부터 스마트폰 통해 결과 공개"
240,ynat-v1_train_00522,올림픽 답변하는 신재희,0,"신재희, 올림픽에 나서"
241,ynat-v1_train_00529,SKT 프리미엄 임대폰 제공...10일 이하도 하루 단위 과금,4,"SKT, 프리미엄 임대폰서 10일 이하 이용 시 하루 단위 과금 적용"
242,ynat-v1_train_00530,아시안게임 여자축구 인도네시아 상대로 손화연·이현영 출전...,1,"아시안게임 여자축구, 인도네시아에 손화연·이현영 활용"
243,ynat-v1_train_00536,제1차 세계대전 종전은 새로운 폭력의 시작이었다,6,"평화의 수명, 제1차 세계대전 종전 이후 새로운 폭력이 시작됨"
244,ynat-v1_train_00540,LG G6 예약판매 개시...액정 무상 수리 등 45만원 혜택,4,"LG G6, 예약 판매 시작…액정 무상 수리 등 최대 45만원 할인 제공"
245,ynat-v1_train_00542,밀린 통신비 신용등급 반영한 SKT...즉시 중단종합2보,5,"SKT, 밀린 통신비 반영 신용등급 하락...즉시 중단"
246,ynat-v1_train_00544,美 금융사 가상화폐 경계령...비자 CEO 거래 처리 안할 것,6,"미 금융사, 가상화폐 거래 거부...비자 CEO 임명 처리 중단"
247,ynat-v1_train_00545,대관령 영하 18.3도 나흘째 맹추위...동해안 건조특보,0,"대관령 영하18.3도, 나흘째 추위 지속…동해안 건조"
248,ynat-v1_train_00549,"中 공안, 장쑤 화학공단 폭발참사 책임자들 구금",6,"중국 공안, 장쑤 화학공단 폭발 사고 책임자 기소"
249,ynat-v1_train_00553,회견장 들어서는 홍준표 지사,2,"홍준표 지사, 회의 장 참석"
250,ynat-v1_train_00555,주점서 성희롱하고 난동부린 50대 취객...잡고보니 서울시 공무원,3,"서울시 공무원, 주점서 성희롱 및 난동 후 체포"
251,ynat-v1_train_00558,제4기 여론집중도조사위원회 출범...위원장에 김영욱 교수,2,"김영욱 교수, 제4기 여론집중도조사위원회 위원장 취임"
252,ynat-v1_train_00569,국회 외교위원회 한미 방위비분담금 협정 비준동의안 처리,2,"국회, 한미 방위비 분담금 협정 비준안 처리"
253,ynat-v1_train_00573,LG전자 실속형 스마트폰 2018년형 K 시리즈 공개,4,"LG전자, 실용성 강조한 2018년형 K 시리즈 스마트폰 출시"
254,ynat-v1_train_00575,靑 참모 교체 → 책임총리 내각 단계적 쇄신론도 대두,2,"참모 교체에 이어 책임총리 내각, 단계적 쇄신 논의"
255,ynat-v1_train_00576,바흐 모테트 전곡 연주·박유신 김현정 듀오 공연,0,"박유신, 김현정과 함께 바흐 모테트 전곡 선보임"
256,ynat-v1_train_00577,그래픽 작년 주식 1인당 보유종목수 4.27개,5,"그래픽, 작년 주식 보유 종목수 평균 4.27개"
257,ynat-v1_train_00582,UEFA 파리 생제르맹 FFP 위반 여부 조사 착수,1,"파리 생제르맹, UEFA FFP 위반 의혹 조사 시작"
258,ynat-v1_train_00584,대선출마 앞둔 바이든의 나쁜손 또 폭로...코 비비려고 했다,6,"대선장 마감, 바이든 '나쁜손' 논란 재점화"
259,ynat-v1_train_00587,올림픽 한반도기 흔드는 북한 응원단,1,"북한 응원단, 올림픽 한반도기 든다"
260,ynat-v1_train_00589,與 오늘 전당대회 투표 막 올라...4파전 승자 판가름,2,"오늘 전당대회, 4파전 승패 가결"
261,ynat-v1_train_00594,중국인 래퍼 인터넷 생방송 중 손가락 자해 행동 논란,6,"중국 래퍼, 온라인 방송서 손상 행위 자극"
262,ynat-v1_train_00598,中 가상화폐 업자들 전기 싼 이란에 원정채굴 요청,6,"中 가상화폐 업계, 전력 저렴한 이란서 원정 채굴"
263,ynat-v1_train_00599,스웨덴 여자축구대표팀 유니폼 문구로 여성인권 캠페인,1,"스웨덴 여자축구대표팀 유니폼, 여성 인권 알리기 위한 메시지 전달"
264,ynat-v1_train_00602,LA총영사관 UCLA 및 USC 한인학생회와 취업정보 공유,3,"UCLA, USC 한인학생회 LA총영사관과 취업 정보 협력"
265,ynat-v1_train_00603,주춤한 동장군 다시 찾아와...강원 일부 지역 한파주의보,0,"동장군, 강원 한파주의보 발령…"
266,ynat-v1_train_00605,특징주 수산아이앤티 코스닥 상장 첫날 상한가종합,5,"수산아이앤티, 코스닥 상장 첫날 상승 마감"
267,ynat-v1_train_00607,SK텔레콤 트리페이 태국 서비스 개시,4,"SK텔레콤, 트리페이로 태국 시장 진출"
268,ynat-v1_train_00613,LG전자 미국서 G6 사면 구글 홈 준다,4,"LG전자, 미국 시장에서 G6에 사면 구글 홈 기능 도입"
269,ynat-v1_train_00616,MLB 도쿄 개막전에 사사키와 이지마 배터리 시구,1,"도쿄 개막전, 사사키-이지마 배터리 시구로 뜨겁게 열려"
270,ynat-v1_train_00617,북한은 설에 3일 쉰다...2003년부터 사흘 연휴로 지정,2,"북한, 설날 연휴 3일간"
271,ynat-v1_train_00619,이라크 군경이 반정부 시위대에 또 발포,6,"이라크, 반정부 시위 진압 과정서 또 총격"
272,ynat-v1_train_00621,프란치스코 교황이 오는 8일 난민과 난민 조력자를 위해 미사를 집전합니다,6,"프란치스코 교황, 8일 난민 및 조력자를 위한 미사 집전"
273,ynat-v1_train_00623,서울시립미술관서 추상화가 한묵 첫 유고전 개막,0,"한묵, 서울시립미술관에 첫 유고전 열리다"
274,ynat-v1_train_00627,그래픽 줄기세포 이식 파킨슨병에 효과 연구 모식도,4,"파킨슨병 치료, 그래픽 줄기세포 이식 효과 연구"
275,ynat-v1_train_00629,잭슨 MLB 14번째 유니폼 입었다...역대 최다 기록 눈앞,1,"잭슨, MLB 역대 최다 유니폼 착용 목표 달성 임박"
276,ynat-v1_train_00630,베스트셀러 언어의 온도 출간 7개월 만에 1위 올라,0,"온도, 베스트셀러 7개월 만에 탑 기록"
