,Unnamed: 0,ID,target,text,re_text
184,390,ynat-v1_train_00390,5,홍콩 갑부 리카싱 올해 세계경제 복잡할 것 모두 조심해야,"리카싱, 세계경제 악화에 경고 '모두 조심하세요'"
185,395,ynat-v1_train_00395,3,철도역 매표 상담 역무 담당 코레일네트웍스 노조 파업,"코레일네트웍스, 철도역 매표 상담 역무 담당 노조 파업"
186,396,ynat-v1_train_00396,6,작년 우리나라 낙뢰 월에만 만번 벼락 맞을 확률은,"지난해 우리나라, 한 달 만에 천 번 이상 벼락 맞는 가능성"
187,397,ynat-v1_train_00397,6,중동의 중재자 오만 외무 이란 방문 이란 英 성토종합,"오만, 이란 방문 통해 중동 갈등 해결 촉구"
188,402,ynat-v1_train_00402,3,수자원 국토정보공사와 데이터 중심 스마트시티 협력,"수자원·국토정보공사, 스마트시티 데이터 활용 협력"
189,403,ynat-v1_train_00403,6,이스라엘팔레스타인 가자지구 무력 충돌 중지 합의,"이스라엘, 팔레스타인과 가자지구 무력전 휴전 합의"
190,404,ynat-v1_train_00404,6,이란 신형 원심분리기 기 설치 핵합의 범위 내,"이란, 신형 원심분리기 설치 이어 핵합의 준수"
191,406,ynat-v1_train_00406,6,슬로바키아 언론인 피살 후폭풍 이번엔 판사 사임,"슬로바키아, 언론인 살해 이후 판사 집단 사임 파장"
192,407,ynat-v1_train_00407,5,상장 신작 대박 겹경사에 넷마블 첫 깜짝 보너스,"상장 신작 성적, 넷마블이 첫 깜짝 보너스 선사"
193,408,ynat-v1_train_00408,3,광주교육청 급 지방공무원 명 공개 채용,"지방공무원 채용, 광주교육청 급명 공개"
194,409,ynat-v1_train_00409,1,완벽 수비 두산 롯데 완파하고 승 고지 선착,"두산, 롯데 완파하며 승리 거머쥐고 고지 점령"
195,410,ynat-v1_train_00410,5,직장인 금융자문 받으세요 금감원 머니콘서트 개최,"금감원, 직장인 대상 '머니콘서트' 개최"
196,412,ynat-v1_train_00412,5,바이오분야 원천기술개발에 올해 천 억원 투자,"올해 바이오 분야 원천기술, 천억 투입"
197,413,ynat-v1_train_00413,2,큰절하는 새누리당 당직자들,"새누리당, 당직자들의 '책임' 강조"
198,414,ynat-v1_train_00414,2,이해찬 대표 취임 축하 난 앞에 놓고 인사말,"이해찬 새롭게 시작, 취임 축하와 함께 인사"
199,415,ynat-v1_train_00415,5,국토부 차관 지방 미분양이 문제 매수자 입장에선 좋을 수도종합,"지방 미분양, 매수자에게는 기회일까?"
200,416,ynat-v1_train_00416,1,문승 산 중심타선 못넘고 이닝 실점,"문승, 중심 타선 무너지며 이닝 허용실점"
201,417,ynat-v1_train_00417,5,그래픽 자영업부채 조 돌파자영업대출 규모,"조 돌파, 그래픽 자영업부채 부담 증폭"
202,419,ynat-v1_train_00419,6,유엔총장 시리아 휴전 환영 유효한 해법은 긴 여정,"유엔총장, 시리아 휴전 '유효한 해법'  장기 노력 필요"
203,420,ynat-v1_train_00420,2,이해찬 철도 공동조사 내주 시작 남북관계 큰 변화,"남북 관계에  ripple 효과, 이해찬 철도 공동조사 내주 시작"
204,422,ynat-v1_train_00422,5,코아로직 수원지법에 회생절차 종결 신청,"코아로직, 수원지법에 회사 부활 위한 절차 종료 신청"
205,424,ynat-v1_train_00424,5,경제자유구역 지지부진 개발지연 국내기업 역차별 탓,"경제자유구역 개발 지연, 국내기업 경쟁력 약화 우려"
206,426,ynat-v1_train_00426,5,전북 주요 대학들 등록금 동결 학부모 부담 덜겠다,"전북대 등 주요 대학, 등록금 동결로 학부모 경제 부담 완화"
207,427,ynat-v1_train_00427,5,금융시장 충격 일단 소강국면 주가 낙폭 줄고 환율도 하락,"금융위기, 일시적 진정… 주가 폭락 감소, 환율 하락세"
208,428,ynat-v1_train_00428,0,신간 미래를 어떻게 결정할 것인가 매일의 빵,"매일의 빵, 미래를 책임지는 선택"
209,431,ynat-v1_train_00431,4,프로야구 앱 출시 사흘 만에 만 다운로드,"프로야구 앱, 출시 이후 만건 다운로드 돌파"
210,433,ynat-v1_train_00433,0,재즈 디지털아트 설치미술과 만난 무용 더 토핑,"무용 '더 토핑', 재즈 디지털아트와의 설치미술 콜라보"
211,435,ynat-v1_train_00435,6,이란 원자력청장 포르도서 우라늄 농축 농도 까지 올릴 것,"이란, 포르도서에서 우라늄 농축 강화"
212,437,ynat-v1_train_00437,6,이집트서 성폭행하려 한 남성 살해 세 소녀 처벌 논란,"이집트, 성폭행 시도 가해자 살해, 3명 소녀 처벌 논란 불거짐"
213,438,ynat-v1_train_00438,6,톈안먼 진압 당시 中장교 공개 참회 기억해야,"톈안문 격화당시 중국 장교, 참회 의사 공개"
214,442,ynat-v1_train_00442,5,그래픽 한국은행 지난해 순이익 년 만에 최대,"한국은행, 지난해 순이익 전년 대비 최고치 기록"
215,444,ynat-v1_train_00444,1,프로배구 최하위 한국전력 우리카드에 고춧가루 역전승,"한국전력, 프로배구에서 고춧가루와는 역전"
216,452,ynat-v1_train_00452,0,돌아온 추위 전북 최저 영하 도 눈,"전북, 돌아온 추위에 영하 강설"
217,457,ynat-v1_train_00457,3,인천 공립유치원 교사 근무 중 질병 얻어,"인천 유치원, 교사 질병 발병"
218,463,ynat-v1_train_00463,4,기가지니 내일부터 금융서비스도 척척종합,"기가지니, 내일 금융 서비스 접목하여 종합 플랫폼 확장"
219,464,ynat-v1_train_00464,5,지주회사 해외사례 공부하는 공정위,"공정위, 지주회사 역할 분석 위한 해외 사례 조사"
220,465,ynat-v1_train_00465,1,경찰 소재 영화 방송인 맞는 민갑룡 경찰청장,"민갑룡 경찰청장, 소재 영화 방송 인 맞이"
221,467,ynat-v1_train_00467,4,유콘시스템 드론용 솔루션 개발 협력,"유콘시스템, 드론용 솔루션 공동개발"
222,468,ynat-v1_train_00468,3,한중일 정상 특별성명 채택 비핵화목표 환영 국 공동노력,"한중일 정상, 비핵화 목표 달성 위한 특별 성명 채택 환영"
223,469,ynat-v1_train_00469,6,튀니지서 아랍연맹 정상회의 트럼프 골란고원 선언 비판,"아랍연맹 정상회의, 트럼프-골란고원 선언에 맞서 튀니지에서 비판"
224,472,ynat-v1_train_00472,1,사무국의 노력 미국서 야구하는 아이들 다시 늘었다,"미국, 사무국 지원에 야구 선수 재등장"
225,473,ynat-v1_train_00473,4,네이버 검색 광고 전체 광고 매출의 차지,"네이버 검색 광고, 전체 매출에서 차지하는 비중"
226,478,ynat-v1_train_00478,5,하루평균 수출 감소폭 전월보다 줄어 향후 예단 쉽지 않아,"수출 감소폭 완화 속, 향후 전망 불확실성 커져"
227,481,ynat-v1_train_00481,4,알뜰폰 헬로모바일 청소년 요금 반값 할인,청소년 대상 헬로모바일 알뜰폰 요금 반값 특진
228,487,ynat-v1_train_00487,6,홍콩 시위에 원격조종 사제폭탄 등장 경찰 테러리스트와 비슷,"홍콩 시위, 사제폭탄 등장...경찰 '테러리스트' 비난"
229,488,ynat-v1_train_00488,4,페이스북 伊서 과징금 억원 개인정보 보호법 위반,"페이스북, 개인정보보호법 위반으로 억원 과징금 부과"
230,491,ynat-v1_train_00491,5,월 주식 발행액 전월비 증가 유상증자,"월, 유상증자 늘어나 발행액 전월대비 증가"
231,492,ynat-v1_train_00492,0,월미도 새 모노레일 내년 추석엔 달릴 수 있을까,"내년 추석, 월미도 새 모노레일 탑승 가능할까"
232,501,ynat-v1_train_00501,5,지난해 수도권 아파트 평균 거래가 억 천만원,수도권 아파트 평균 거래 가격 지난해 억천만원 돌파
233,504,ynat-v1_train_00504,6,단교 개월만에 카타르 왕래 화물선 허용,"카타르, 단교 개월 만에 화물선 운항 재개"
234,506,ynat-v1_train_00506,0,북한 북중 합작영화 평양에서의 약속 방영,"북한, 중국과 합작 영화 '평양에서의 약속' 공개"
235,507,ynat-v1_train_00507,2,朴대통령 에어포스원 탄 오바마와 분간 북핵대응 긴급통화,"박 대통령, 에어포스원 합류 오바마와 북핵 대응 긴급 통화"
236,508,ynat-v1_train_00508,1,이적설에 휘말렸던 이근호 울산이라 마음 갔던 게 사실,"이근호, 울산 이적설 속에서 '마음 가는 마음' 드러낸다"
237,513,ynat-v1_train_00513,3,軍 사이버도박 증가 추세 올해만 건 적발,"군, 사이버 도박 적발 늘어"
238,517,ynat-v1_train_00517,4,이통시장 태풍의 눈 단말 자급제 수면 위로 업계 예의주시,"이통시장 태풍, 단말 자급제 수면 위협에 업계 경각심"
239,519,ynat-v1_train_00519,3,서울 초등학생 새학기부터 구강검진 결과 스마트폰으로 확인,"초등학생 구강검진 결과, 새 학기부터 스마트폰 APP 통해 확인 가능"
240,522,ynat-v1_train_00522,0,올림픽 답변하는 신소정,"신소정, 올림픽에 나선다"
241,529,ynat-v1_train_00529,4,프리미엄 임대폰 제공 일 이하도 하루 단위 과금,"임대폰 프리미엄, 하루 단위 과금 시행"
242,530,ynat-v1_train_00530,1,아시안게임 여자축구 인도네시아 상대로 손화연 이현영,"아시안게임, 여자축구 한국·인도네시아 대결 빛낸 손화연 이현영 활약"
243,536,ynat-v1_train_00536,6,제 차 세계대전 종전은 새로운 폭력의 시작이었다,"세계 대전 종전 이후, 새로운 폭력 시대 발발"
244,540,ynat-v1_train_00540,4,예약판매 개시 액정 무상 수리 등 만원 혜택,"신제품 출시, 10만원 할인 및 무상 수리 제공"
245,542,ynat-v1_train_00542,5,밀린 통신비 신용등급 반영한 즉시 중단종합 보,"통신비 미납 시 신용등급 하향, 즉시 서비스 중단"
246,544,ynat-v1_train_00544,5,美금융사 가상화폐 경계령 비자 거래처리 안할 것,"미 금융 기관, 가상화폐 경계령 비자 거래 중단"
247,545,ynat-v1_train_00545,0,대관령 영하 도 나흘째 맹추위 동해안 건조특보,"나흘째 추위 심화, 대관령 영하…동해안 건조특보"
248,549,ynat-v1_train_00549,6,中공안 장쑤 화학공단 폭발참사 책임자들 구금,"장쑤 화학공단 폭발, 중국 공안이 책임자 구속"
249,553,ynat-v1_train_00553,2,회견장 들어서는 홍준표 지사,"홍준표 지사, 회견장에 입장"
250,555,ynat-v1_train_00555,3,주점서 성희롱하고 난동부린 대 취객 잡고보니 서울시 공무원,"서울시 공무원, 주점 성희롱 논란에 난동까지"
251,558,ynat-v1_train_00558,2,제 기 여론집중도조사위 출범 위원장에 김영욱 교수,"김영욱 교수, 제 기 여론집중도조사위 위원장 취임"
252,569,ynat-v1_train_00569,2,국회 외통위 한미 방위비분담금 협정 비준동의안 처리,"국회 외통위, 한미 방위비분담금 협정 승인 추진"
253,573,ynat-v1_train_00573,4,전자 실속형 스마트폰 년형 시리즈 공개,"새로운 전자실속형 스마트폰, 년형 시리즈 출시"
254,575,ynat-v1_train_00575,2,靑 참모교체 책임총리 내각 단계적 쇄신론도 대두,"참모 교체, 국정 안정 위한 청와대 단계적 쇄신 추진"
255,576,ynat-v1_train_00576,0,바흐 모테트 전곡 연주 박유신김현정 듀오 공연,"박유신·김현정, 바흐 모테트 전곡 Dúo 공연"
256,577,ynat-v1_train_00577,5,그래픽 작년 주식 인당 보유종목수 개,"그래픽, 작년 주식 인당 소유 종목수 집계"
257,582,ynat-v1_train_00582,1,파리 생제르맹 위반 여부 조사 착수,"생제르맹, 위반 의혹에 대한 조사 시작"
258,584,ynat-v1_train_00584,6,대선출마 앞둔 바이든의 나쁜손 또 폭로 코 비비려고 했다,"대선 앞두고 바이든, 코 비비는 행동 논란 재점화"
259,587,ynat-v1_train_00587,4,올림픽 한반도기 흔드는 북한 응원단,"북한 응원단, 올림픽 한반도기 물씬 풍"
260,589,ynat-v1_train_00589,2,與 오늘 전대투표 막 올라 파전 승자 판가름,"오늘 전당 대결 투표 결과, 파전 승리 진짜 되나?"
261,594,ynat-v1_train_00594,5,중국인 래퍼 인터넷 생방송 중 손가락 자해 행동 논란,"中 Rapper 실시간 방송에서 자해, 논란 확산"
262,598,ynat-v1_train_00598,6,中 가상화폐 업자들 전기 싼 이란에 원정채굴 요청,"중국 가상화폐 업체, 저렴한 전기 사용료 이란에 채굴 투자 요청"
263,599,ynat-v1_train_00599,1,스웨덴 여자축구대표팀 유니폼 문구로 여성인권 캠페인,"스웨덴 여자축구대표팀 유니폼, 여성 권리 알리는 포로"
264,602,ynat-v1_train_00602,3,총영사관 한인학생회와 취업정보 공유,"한인학생회, 총영사관과 함께 취업 정보 공유"
265,603,ynat-v1_train_00603,0,주춤한 동장군 다시 찾아와 강원 일부 지역 한파주의보,"동장군, 강원서 한파주의보 다시 발령"
266,605,ynat-v1_train_00605,5,특징주 수산아이앤티 코스닥 상장 첫날 상한가종합,"수산아이앤티, 코스닥 상장 첫날 상승 마감"
267,607,ynat-v1_train_00607,4,텔레콤 트리페이 태국 서비스 개시,"트리페이, 태국서 서비스 시작"
268,613,ynat-v1_train_00613,4,전자 미국서 사면 구글 홈 준다,"구글, 전자사무실 개척 위해 미국의 '사면' 공간 제공"
269,616,ynat-v1_train_00616,1,도쿄 개막전에 사사키조지마 배터리 시구,"올림픽 도쿄, 사사키 조지마 배터리 시구 화제"
270,617,ynat-v1_train_00617,6,북한은 설에 일 쉰다 년부터 사흘 연휴로 지정,"북한, 설 명절 삼일간 연휴"
271,619,ynat-v1_train_00619,6,이라크 군경 반정부 시위대에 또 발포,"이라크, 반정부 시위대에 총기 사용"
272,621,ynat-v1_train_00621,6,프란치스코 교황 오는 일 난민 난민 조력자 위해 미사,"프란치스코 교황, 난민 지원을 위한 미사"
273,623,ynat-v1_train_00623,0,서울시립미술관서 추상화가 한묵 첫 유고전 개막,"한묵, 서울시립미술관서 추상화 유고전 전시"
274,627,ynat-v1_train_00627,6,그래픽 줄기세포 이식 파킨슨병에 효과 연구 모식도,"파킨슨병 치료, 그래픽 줄기세포 이식 효과 연구"
275,629,ynat-v1_train_00629,1,잭슨 번째 유니폼 입었다 역대 최다 기록 눈앞,"잭슨, 역대 최다 기록 향해 유니폼 착용"
276,630,ynat-v1_train_00630,0,베스트셀러 언어의 온도 출간 개월 만에 위 올라,"베스트셀러 '언어의 온도', 출간 후 급히 상승"
277,634,ynat-v1_train_00634,3,근로자휴가지원사업 참여 명 강릉컬링센터 바다부채길 관광,"근로자 휴가 지원 사업 참여, 강릉 컬링센터에서 바다부채길 관광"
278,637,ynat-v1_train_00637,1,北 무수단 미사일 발사준비 軍 도발 대비 감시강화종합,"북무수단 미사일 시험 발사 임박, 군 대응에 총력"
279,638,ynat-v1_train_00638,4,로 쓰레기통 관리해요,나눔쓰레기통 활용하기
280,640,ynat-v1_train_00640,4,방송작가 집필 표준계약서 도입 시행,"방송작가, 표준 계약서 적용 시작"
281,644,ynat-v1_train_00644,5,특징주 바이오랜드 줄기세포 아토피 치료제 사업 진출에 강세,"바이오랜드, 줄기세포 기반 아토피 치료제 사업 확대"
282,645,ynat-v1_train_00645,6,이스라엘 이미 숨진 팔레스타인인 총격 용의자 집까지 파괴,"이스라엘, 팔레스타인인 총격 사건 용의자 거점 파괴"
283,651,ynat-v1_train_00651,3,고려대 동아리활동서 확진자 명 발생 방역조치 중,"고려대, 동아리 활동서 확진자 발생에 방역 조치"
284,652,ynat-v1_train_00652,5,파주에너지서비스 지분 매각 절차 진행,"파주에너지서비스, 지분 매각 추진"
285,653,ynat-v1_train_00653,1,다시 라이트로 김희진 올림픽 본선 진출과 메달만 보고,"김희진, 라이트 다시 잡고 올림픽 본선 합격"
286,657,ynat-v1_train_00657,4,팀 쿡 애플 배포 통해 증강현실 본격화,"애플, 팀 쿡을 통한 증강현실 기술 공개"
