ID,text,target,target_name,similarity
ynat-v1_train_00470,애플은 9월에 iOS 1.3을 출시할 예정이다.,4,IT과학,0.20999
ynat-v1_train_00502,"여야, 총선 앞두고 치열한 공방전 시작...정치적 긴장감 고조",2,정치,0.2829
ynat-v1_train_02087,"터칭, 만짐이 가져다 주는 세상",0,생활문화,0.2341
ynat-v1_train_01022,공공기관 채용 공고 보는 구직자들,3,사회,0.17764
ynat-v1_train_00010,LGU+ 통신료 4만원 이상 납부하는 고객에게 고금리 저축계좌를 출시한다.,5,경제,0.2215
ynat-v1_train_01194,"청와대, 이석수 특별감찰관 수사 의뢰에 대해 공식 입장 전달",2,정치,0.22837
ynat-v1_train_02073,봄소식 전하는 노란 산수유,0,생활문화,0.21014
167,폭증한 은행 신용대출도 가상화폐 시장으로 갔나,5,경제,0.22456
ynat-v1_train_01872,강풍에 대한 경고...저녁부터,0,생활문화,0.23668
ynat-v1_train_01062,"LG화학, 배터리사업부... 고강도 대책 발표.",5,경제,0.25865
ynat-v1_train_02467,내년 대전에서 최저임금이 2만 원으로 인상된다.,3,사회,0.1829
447,프로야구 7월 승률 1위 무르익는 가을 삼성의 포스트시즌 진출 꿈,1,스포츠,0.24054
1125,류현진 첫 탈삼진 쇼에 이어 이번엔 세 번째 8이닝 이상 무실점 투구,1,스포츠,0.24358
ynat-v1_train_00692,"美 법무장관, 페이스북 메시지 보안 강화 촉구",6,세계,0.22665
ynat-v1_train_00381,청와대가 주요 정책 결정을 앞두고 내부적으로 논의하고 있다.,2,정치,0.29485
ynat-v1_train_02241,"SKB, 인공지능 기술 활용한 음악 플랫폼 '플레이송스' 공개",4,IT과학,0.25705
ynat-v1_train_02147,"아프간 진출, 중국 미 대결 격화",6,세계,0.25334
ynat-v1_train_02603,"김우재 IBK기업은행 감독, 김희진 종아리 통증으로 업무 조절",1,스포츠,0.22396
ynat-v1_train_00411,이도로 건설 감독 황연 활용 고민,1,스포츠,0.20857
ynat-v1_train_02504,"갤럭시S8, 사용자의 랩 명령에 노래 부르는 대회 진행",4,IT과학,0.24089
ynat-v1_train_01009,정보통신기획평가원 3차원장 후보 7명 압축,3,사회,0.20143
ynat-v1_train_00479,"프로축구 스타 박지성, 4년 만에 복귀전서 골 폭발",1,스포츠,0.25825
1960,알뜰폰 위기감 커진다...CJ헬로 SKT 사업자협회와 마찰로 가입자 탈퇴종합2보,5,경제,0.22826
ynat-v1_train_00068,"류현진, MBC 특집 다큐멘터리로 MLB 전설의 과정 엿보여",1,스포츠,0.22939
2082,봄소식 가득 전하는 노란 꽃 산수유,0,생활문화,0.2057
ynat-v1_train_00629,"잭슨, 역대 최다 기록 향해 유니폼 착용",1,스포츠,0.2291
ynat-v1_train_01697,국회 역설 임 院 성 병행 합,2,정치,0.23966
ynat-v1_train_00620,기후변화로 북부 지역에 긴급 경보 발령,0,생활문화,0.20043
ynat-v1_train_01577,"국고채 금리 하락세, 3년물 1.717% 신장",5,경제,0.21077
ynat-v1_train_02082,"금융위기 상황 심화, 반대매매 거래액 하루 천억원 돌파",5,경제,0.23439
ynat-v1_train_00359,"홍영표, 홍문종·염동열 체포동의안 부결에 대한 사과와 책임 인정",2,정치,0.2344
ynat-v1_train_02300,"KIST, 의학도를 위한 리서치 캠프 개최",3,사회,0.17177
ynat-v1_train_02372,위구르 문제를 제기하는 중국과 미국의 반박... 양국 간 인권 갈등 심화.,6,세계,0.26315
ynat-v1_train_01058,새로운 문학과 음악 원인,0,생활문화,0.19201
ynat-v1_train_02604,"세프 V 통, 탄핵 논란 확산... 정치적 파장 예상",6,세계,0.22017
ynat-v1_train_02795,"트럼프, 폭스뉴스 앵커 충성도 평가 논란",6,세계,0.21736
ynat-v1_train_01140,현진과 다저스와의 장기 계약 체결... 팀의 새로운 희망.,1,스포츠,0.26588
ynat-v1_train_00551,"한미연합훈련 재개, 국방력 강화 위한 협력 확대",2,정치,0.24241
ynat-v1_train_01572,"톈궁 1호, 4월 2일 추락 예정… 새벽부터 오후까지",6,세계,0.18979
ynat-v1_train_02137,이번 주 키워드 블랙리스트: 가상화폐와 권력기관,5,경제,0.21393
ynat-v1_train_02557,"비박 비대위 무산 여론전 갈등 심화, 배수진 압박",2,정치,0.25385
ynat-v1_train_01074,"문재인 대통령, ""용차 관심 가져달라"" 마힌드라에 잘 풀어가길 기대",2,정치,0.25012
ynat-v1_train_00666,"한투증권, 신상품 PF 대출채권 펀드로 부동산 투자 유치",5,경제,0.22012
ynat-v1_train_00309,"민주당, 지방선거 광역단체장 후보 면접 시작… 치열한 당내 경쟁",2,정치,0.24241
1886,이통 3사 내년 일괄 가입자 요금인하 부담 너무 커...단말기 비용 인상 고려해야,5,경제,0.2176
ynat-v1_train_00948,"경남 초등학생, 세정제 등 위생 키트 지원 받음",3,사회,0.18888
ynat-v1_train_02270,프로농구 8강전 이전에 현드롬 팀이 MVP 3연패,1,스포츠,0.23959
ynat-v1_train_01867,"KT 기가지니, 사용자 만족도 UP! 가입자 30만 돌파",4,IT과학,0.2389
ynat-v1_train_01178,"통신사 5G 가입자 유치 본격화, LG V50 지원금 최대 77만원 제공",4,IT과학,0.24301
ynat-v1_train_01041,"도심 속 대규모 공원 조성, 시민들의 휴식 공간으로 탄생",0,생활문화,0.20647
ynat-v1_train_00978,가짜 건강상식에 빠진 신간 의사,0,생활문화,0.18949
ynat-v1_train_02094,"삼성 AI 진단, 의사 보조 역할로 업무 효율성 높인다",4,IT과학,0.25915
ynat-v1_train_01605,"저축은행, 한국전력 상대로 셧아웃 끝에 승리하며 프로배구 순위 도약",1,스포츠,0.26152
ynat-v1_train_01815,"제주 4·3 기억, 꽃잎보다 먼저 간 시집",0,생활문화,0.20371
ynat-v1_train_01689,설주의 부터 시 예비 종합,0,생활문화,0.19447
ynat-v1_train_02147,"아프간 진출, 중국-미국 경쟁 심화",6,세계,0.24241
ynat-v1_train_00787,"제주도 여행객, 공항에서 관광객 북제역으로 이동",0,생활문화,0.18086
ynat-v1_train_00376,"서울시청팀 비정규직 노동자 투쟁, YG 공연술 사용 최초 공개",3,사회,0.19614
ynat-v1_train_00763,김부경 전 총리가 단일 후보 결정을 앞두고 본격적인 캠페인을 시작한다.,2,정치,0.24262
ynat-v1_train_02311,"경기, 북부 및 군 지역 한파주의보 발효",0,생활문화,0.19434
ynat-v1_train_02351,"해빙의 비, 겨울 스포츠 시즌의 조기 종료 위협.",0,생활문화,0.23595
ynat-v1_train_02154,안 상회의는 반공화국 핵소동 모의판 난,2,정치,0.22265
ynat-v1_train_01286,과학기술정보통신부의 주파수대 비효율적 사용에 관한 각서 한국의 AI 기술 개발 속도는 세계 최고다.,4,IT과학,0.21781
ynat-v1_train_02173,"부산 첫 수소충전소, 자성고 철거작업 완료",3,사회,0.18069
ynat-v1_train_02062,국민의 인 대위 장 아 위 장 맡,3,사회,0.17525
ynat-v1_train_00550,호르무즈 해협 드론 공격과 중동의 불확실성 심화.,6,세계,0.25924
ynat-v1_train_00653,다시 라이트로 김희진 올림픽 본선 진출과 메달만 보고,1,스포츠,0.21387
ynat-v1_train_02764,"대형 교통사고로 8명 부상, 미국 도로 안전 문제 대두",6,세계,0.21919
ynat-v1_train_01362,"멀티캠퍼스, 기가지니 서비스 시작",4,IT과학,0.22076
ynat-v1_train_00074,월드 천재 사령탑 시코 오 감독 한국전,1,스포츠,0.25436
ynat-v1_train_02512,"평양 정상회담, 평화 번영 통일 기약 밝혀",2,정치,0.24712
ynat-v1_train_01100,"오신환, 준연동형 비례대표제 공수처 기소권 제한에 타협",2,정치,0.22192
ynat-v1_train_00461,경북-안전기술·제도 개선에 1대1 상담 추진,3,사회,0.188
ynat-v1_train_00464,지주회사 해외사례 공부하는 공정위,5,경제,0.2049
ynat-v1_train_01682,한국 야구 아 안게임 금 달 향해 본격,1,스포츠,0.25636
ynat-v1_train_00110,연구팀이 '광합성 공장'을 성공적으로 개발한다.,4,IT과학,0.22813
ynat-v1_train_00503,서진강댐을 방문한 김 장관이 환경보호와 지역경제 활성화에 대해 논의한다.,2,정치,0.21879
ynat-v1_train_01613,"이재명 징계로 내부 갈등이 심화, 당내외 당사자 반응 주목.",2,정치,0.26645
ynat-v1_train_00511,미즈호대우는 신한금융그룹과의 전략적 파트너십으로 68회 배당반환을 돌파했다.,5,경제,0.20829
ynat-v1_train_01537,"현대·기아, 2차 충돌 대비 에어백 세계최초 개발",4,IT과학,0.23634
ynat-v1_train_02245,"류현진,  강정호 소로카에 무리 출루하며 평균자책점 옹위",1,스포츠,0.2381
512,靑 시선은 벌써 특검으로...후보 중 누구라도 좋다,2,정치,0.27663
ynat-v1_train_02063,"더민주의 새로운 경쟁 구도, 정현대의 도전 시작",2,정치,0.22935
1264,박근혜 전 대통령이 여당 소속 TK 국회의원과 약 110분 면담...사드 반대 민심 청취,2,정치,0.25846
ynat-v1_train_00593,김북경 전 총리는 단일 후보를 통해 앞으로 나아가기로 결정했습니다.,2,정치,0.23054
ynat-v1_train_00101,"대학 농구 라이벌전, 고려대와 중앙대의 치열한 대결 시작",1,스포츠,0.22349
ynat-v1_train_01051,데이터 활용 정책 발표 및 게시판에서 AI 전문가의 의견 수렴,4,IT과학,0.2212
ynat-v1_train_02512,"평양 정상회담, 평화 번영 통일 기원",2,정치,0.24897
ynat-v1_train_01919,런던심포니가 들려준 천상의 삶 평화롭지만 지루해,0,생활문화,0.19381
ynat-v1_train_00574,"안희정, 새로운 정치 비전 제시하며 대선 레이스 시작",2,정치,0.24264
ynat-v1_train_00695,디지털 인증서 유출과 보안 강화의 필요성이 높아지고 있다.,3,사회,0.18433
1606,美 매체 여성들이 김정은 싫어하는 이유 트럼프 트윗 분석,6,세계,0.21691
ynat-v1_train_02329,"윤상현, 김무성 자택 방문하여 사과",2,정치,0.22493
ynat-v1_train_01317,네이버 소상공인 모바일홈플러스와의 SNS 연동 및 통합관리.,4,IT과학,0.22459
1182,제주 낮최고 22.5도 포근...산간 지역 호우 예비특보,0,생활문화,0.21527
ynat-v1_train_01733,스카이스캐너 올해 설 연휴 가족 해외여행객 증가,5,경제,0.19621
ynat-v1_train_00576,"박유신, 김현정과 함께 바흐 모테트 전곡 선보임",0,생활문화,0.1907
ynat-v1_train_02724,"민주7당, 전북서 당 대표 회의 개최...정책 방향 논의",2,정치,0.22622
ynat-v1_train_00468,"한중일 정상, 비핵화 목표 성취 위해 공동 노력 약속",2,정치,0.23411
ynat-v1_train_02541,"유튜브 영어 방송, AI 지원 아래 자막 기능 도입",4,IT과학,0.22897
ynat-v1_train_01368,"KISA, 이동통신 대리점에 스팸 방지 교육 실시",3,사회,0.2021
ynat-v1_train_01365,41개 의석 중 40개 의석을 확보함으로써... 선거제도의 개혁을 가속화합니다.,2,정치,0.21892
1572,"여자배구 1순위 선수 디우프, KGC 인삼공사 합류 순위 확 끌어올리겠다",1,스포츠,0.22019
ynat-v1_train_01825,"박근혜 대통령, 러시아 기업인과 극동 협력 나서",2,정치,0.23641
618,기가레인 보통주 주당 1주 무상증자 결정,5,경제,0.19361
1510,카카오톡 방 URL 무단 검색 노출 개인정보법 정면 위반 명예훼손 소지 다분 약해,3,사회,0.17583
ynat-v1_train_01362,"KT, MUlti Campus & Gigazine Service 'SERICEO' 출시",4,IT과학,0.25768
ynat-v1_train_00184,프로농구 울 일 교체 선수 리엄스 영,1,스포츠,0.24816
ynat-v1_train_02699,"임종석, 문재인 정부 후반기 정책 기조 발표...혁신과 포용 강조",2,정치,0.21963
ynat-v1_train_01263,"광주 북구 청소년 계도 프로그램 시작, 지역 사회 반응 주목",3,사회,0.19171
ynat-v1_train_02297,"서울, PM대회서 혁신적 성과로 3위 기록...미래 기술 선도",4,IT과학,0.22299
1945,美 미사일방어시스템 MD 체계 한국에 최대한 조기 확대 도입 구축 희망 1보,6,세계,0.1865
ynat-v1_train_00086,AI 진단 기술의 발전과 의료 분야의 혁신 가속화.,4,IT과학,0.23725
ynat-v1_train_00527,"롯데, 혁신적 폐수 처리 기술로 환경 인증 획득",5,경제,0.18609
ynat-v1_train_01926,"두산, 김현수의 결정적 홈런으로 승리 견인",1,스포츠,0.24696
ynat-v1_train_01528,"수요낭독공감, 8일·22일 게시판에서 진행",3,사회,0.19344
ynat-v1_train_00204,"정부, '일본 수출 규제' 대응해 독과점 규제 강화",6,세계,0.18556
ynat-v1_train_01455,"최경환, 경북 모임에서 족쇄 해제",2,정치,0.23217
ynat-v1_train_01434,넥슨지티 국외 진출 해 든 출시 불가피,4,IT과학,0.21779
ynat-v1_train_01551,"아이디어 부족? 나, 습관을 바꾸면서...",0,생활문화,0.19389
ynat-v1_train_01182,"프로배구, 새로운 외국인 선수 영입으로 기대감 고조",1,스포츠,0.26265
2103,미국 중국 퀄컴 이어 스웨덴 에릭슨도 반독점 위반 혐의 조사,6,세계,0.21699
ynat-v1_train_01781,"알뜰폰 시장, 헬로 사업자협회와 갈등 심화",4,IT과학,0.21368
ynat-v1_train_00944,"박근혜 대통령, 부모상실에 깊은 슬픔… 안보 강화 위해 사드 필요성 재강조",2,정치,0.27415
ynat-v1_train_00329,"김정은, 제2차 평양 과학자 거리 건설 지시",2,정치,0.2152
ynat-v1_train_01164,"정부, 북한 핵실험 예의주시...대응 방안 논의 중",2,정치,0.27731
2195,LG전자 오늘 트리플 카메라 모듈 장착한 LG 그램 X6 출시,4,IT과학,0.24699
ynat-v1_train_00070,"ACM 모비시스, 서울서 모바일 컴퓨팅 미래 전망",4,IT과학,0.23533
ynat-v1_train_00883,"지자체 교통 앱 도입, 시민 편의성 증대 기대",4,IT과학,0.20809
ynat-v1_train_02331,텍사스 펜스마저 타구 쫓다 부상 외야 줄부상,1,스포츠,0.22243
ynat-v1_train_02697,스페인의 노란 리본 철거기 거추장스럽다,6,세계,0.20269
983,클린턴재단 폐쇄 후폭풍인가...힐러리 vs 트럼프 지지율 3%p로 좁혀져,6,세계,0.20948
ynat-v1_train_01885,하루키 한정판 애니 너의 이름은 새해 日소설 인기몰이,0,생활문화,0.2084
ynat-v1_train_00909,MLB 를로 트 틴 뉴 메 감독,1,스포츠,0.24149
1914,최근 발표 프랑스 공무원 대규모 감축목표서 후퇴...감원폭 줄이기로,6,세계,0.19649
ynat-v1_train_00124,박광원 의원은 누리 과정의 문제를 해결하기 위해 정부와의 소통을 강조한다.,2,정치,0.26044
ynat-v1_train_00704,점기훈과 멀티골이 부상 후 복귀전에서 팀을 이끌어 승리를 거둘 것으로 보인다.,1,스포츠,0.26094
ynat-v1_train_02505,북한의 고위 관계자들이 탈북을 시도한다... 경계를 강화합니다.,2,정치,0.28284
ynat-v1_train_01465,"삼성전자, AI 기반 신제품 라인업 공개...업무 효율 30% 향상",5,경제,0.2341
ynat-v1_train_01035,"아시아 기록, 세계 선수권 대회 4위...다음 목표를 향해.",1,스포츠,0.25121
ynat-v1_train_01238,"바르셀로나, 국왕컵 16강에서 GDU에 승리하며 4연속 패배 마감",1,스포츠,0.2068
ynat-v1_train_01913,"이번주 국제유가, 사흘 만에 돌파",5,경제,0.21554
ynat-v1_train_00045,"교육계 논란, 모멘트 학교 급식 칸막이 설치 문제 재점화",3,사회,0.22679
ynat-v1_train_01504,"다섯 개 부처 이상 개각 논의, 미래·문화·환경 등 주요 분야",2,정치,0.23593
ynat-v1_train_02600,"디즈니 애니메이션 히트송 메들리, 인어공주부터 겨울왕국까지",0,생활문화,0.17708
ynat-v1_train_01271,이탈리아 밀란은 G8 정상회의를 앞두고 도시 전체에 축제 분위기가 풍기고 있다.,6,세계,0.19364
ynat-v1_train_01041,"N만7천m2 규모의 새로운 공원, 도시 환경 개선 기대",0,생활문화,0.1861
200,최근 SK가 FA 문승용을 영입했지만 중심타선을 못 넘고 5이닝 4실점,1,스포츠,0.23757
ynat-v1_train_00569,"한미 방위비분담금 협정, 국회 외교위원회에서 논의",2,정치,0.22054
2316,우리은행 대우건설산업은행 동반성장펀드 등 조성...협력사 지원,5,경제,0.22638
2343,류현진 그래도 지난해처럼 그렇게 심각한 부상은 아냐...예방 방지 차원 교체,1,스포츠,0.22498
ynat-v1_train_01573,여경제투톱 체제 반평등...민주적재정 한국 추진,2,정치,0.23456
630,축구 벤투호 12일 출국...호주·우즈베키스탄과 아시안컵 리허설,1,스포츠,0.20973
ynat-v1_train_02666,"정부, 예멘 반군과의 회담, 전쟁 중단을 촉구합니다.",6,세계,0.24521
ynat-v1_train_00691,"호날두, 올해의 팀에 선정…'제로' 가 인상적",1,스포츠,0.23537
29,갑자기 영상 냄새가 나는데...퇴근길 마주친 수상한 차 따라가봤더니,0,생활문화,0.20495
ynat-v1_train_01917,인제 자작 숲 입산통제 일 개 간,0,생활문화,0.1768
