,Unnamed: 0,target,text
348,348,국제,"영국, EU와 재협상 시도… Brexit 이후 '복합적 결과' 연출"
349,349,국제,한미일 삼자회의 개최… 북한 위협에 대한 공조 강화
350,350,국제,"UN, 우크라이나 전쟁 지속… 평화 협상 진전 어려움"
351,351,국제,"유엔총회, 기후변화 대비 위한 국제 사회적 노력 필요성 강조"
352,352,국제,"WTO, 글로벌 무역 체계 안정성 확보를 위한 노력 추진"
353,353,국제,인구 문제 심각해지는 선진국… 이민 정책 논쟁 활발
354,354,국제,"탈북자, 한국 사회 적응 어려움 … 지원 강화 필요성 제기"
355,355,정치,"총리 '핵심과제는 경제 일자리 창출', 국민소통 강화 약속"
356,356,정치,"지방선거, 자율주권 논쟁 심화… 지역 주민 참여 확대 시도"
357,357,정치,野당 '정부 인사 비밀조치' 반발… 야당 공세 고조
358,358,정치,"국회 본교육위원회, 대학입시 부패 사건 심리 강화"
359,359,정치,"미중 갈등 악화… 외교적 노력 지속 중"""
360,360,정치,개인정보보호법 개정안 국회 전격 처리… 논란 분자 촉발
361,361,정치,"녹색 정책 추진, '기후변화 대응' 주요 목표"
362,362,정치,"사회복지 제도 강화 필요성 재점검… 사회적 약자 지원 확대"""
363,363,정치,"최근 국민 만족도 하락… 정부 실효성 검토 시급"""
364,364,정치,시민참여 기반 의회 운영 논의… 소통 증진 위한 노력 지속
365,365,정치,"새로운 법안 제정, '인공지능 윤리' 중심"
366,366,정치,"선거법 개혁 논쟁, 정치개혁 동반 추진 필요성 제기"
367,367,정치,해외 원자력 안전 시스템 공유… 국제협력 강화 노력
368,368,정치,"탈세 범죄 예방 및 처벌 강화… 세금 의무 준수 장려"""
369,369,정치,국가균형발전 전략 추진… 지역 경쟁력 제고 위한 정책 마련
370,370,정치,"경제 성장 동력 확보, '투자 유치' 주요 과제"
371,371,정치,"산업 구조 변화 대응… 혁신 기술 도입 시대"""
372,372,정치,국가 안보 강화… 군사력 증강 및 국제협력 활성화
373,373,정치,북한 문제 해결을 위한 다자간 협상 지속… 평화적 분위기 조성 노력
374,374,정치,"여러 분야 정책 개선 필요… 과도한 행정 심플리파이게이션 논란"""
375,375,정치,국민 건강 증진 위해 의료 서비스 질 향상 노력
376,376,정치,"교육 시스템 개혁 추진… 학생 맞춤형 교육 모델 도입"""
377,377,정치,문화 예술 발전을 위한 투자 확대… 창조 경제 육성
378,378,정치,"스마트 도시 건설, '지속가능한 개발' 목표로 추진"
379,379,정치,"정보통신 기술 발전… 디지털 환경 적응 및 윤리적 가이드라인 마련"""
380,380,정치,기후 변화 대응을 위한 국제 협력 강화… 지구 온난화 방지 노력
381,381,정치,"생명공학 연구 진행… 새로운 의료 기술 개발"""
382,382,정치,다양성 존중 사회 구축 위해 정책 마련… 차별 및 편견 해소 노력
383,383,정치,국가 이미지 제고를 위한 국제적 위상 강화 노력
384,384,정치,"지속 가능한 발전을 위한 공공 서비스 개선… 시민 만족도 향상"""
385,385,정치,혁신과 성장을 위한 정책 과제… 지식 기반 경제 구축
386,386,정치,"국가 안보와 국익 보호 위해 노력 지속… 외교 활동 강화"""
387,387,정치,"미래 사회 변화 대응에 필요한 인적 자원 개발… 교육 시스템 개선"""
388,388,정치,"사회적 불평등 해소를 위한 정책 추진… 모든 국민의 권리 보장"""
389,389,정치,"지속 가능한 발전을 위한 환경 보호 노력 강화… 탄소 배출 감축"""
390,390,정치,"정보 접근성 확대, 민주주의와 자유 시민 의사결정 기회 증진"
391,391,사회,"가계부 작성 습관 유지, 재정 안정 도모 위한 실질적인 노력 중요"
392,392,사회,우울증 고민? 정신 건강 상담 접근성 향상 위한 사회적 관심 필요
393,393,사회,인공지능 시대에 인간 관계의 변화와 새로운 사회 구조
394,394,사회,"사회적 약자 지원 확대, 포용적인 사회 조성 위해 노력"
395,395,사회,"불평등 심화 우려 속 경제 정책, 사회 통합과 미래 성장 발전 고려 필요"
396,396,사회,"지역 주민 참여 활성화, 공동체 의식 함양을 위한 민간-공공 협력 강화"
397,397,사회,"사회적 약자를 위한 창업 지원 확대, 경제 활동 기회 제공 및 사회 통합 도모"
398,398,사회,새로운 기술 발전과 일자리 변화에 대한 사회적 대비책 수립 필요
399,399,사회,"소통의 중요성 강조, 지역 사회의 공감대 형성을 위한 다양한 프로그램 개발"
400,400,사회,"다양성 존중하는 사회 분위기 조성, 차별 없는 사회 구축 노력 지속"
401,401,사회,"사회적 책임 의식 함양, 자원봉사 참여 활성화를 통한 공동체 발전 기여"
402,402,사회,"교육 및 사회복지 서비스 질 향상, 미래 세대에게 긍정적인 사회 환경 제공"
403,403,사회,"환경 보호와 사회적 책임 연계, 지속 가능한 발전을 위한 노력 강화"
404,404,사회,"사회복지 시스템 개선, 소외 계층 지원 및 안전망 구축 필요"
405,405,사회,"사회 변화에 대한 적응 능력 향상, 새로운 기회 창출 및 사회 발전 추진"
406,406,사회,"정보 접근성 확대, 모든 국민이 정보 활용으로 이익을 얻는 사회 만들기"
407,407,사회,"지역 사회 문제 해결을 위한 민관 협력 체계 구축, 참여와 소통 강화"
408,408,사회,"사회 통합 노력, 다문화 사회 적응 지원 및 이해 증진"
409,409,사회,"사회적 책임 경영 확산, 기업의 지속 가능한 발전과 사회 공헌 기여"
410,410,사회,"노인층의 권익 보호와 지원 강화, 건강하고 활기찬 노년 생활 환경 조성"
411,411,사회,"장애인 인권 존중 및 차별 해소 노력 지속, 포용적인 사회 구축"
412,412,사회,"새로운 사회 도전과 과제, 젊은 세대의 참여와 창조성을 통해 발전 추진"
413,413,사회,"사회 개혁 필요성 강조, 기존 시스템 문제점 분석 및 해결 방안 모색"
414,414,사회,"온라인 공간에서의 건강한 사회적 상호작용 증진, 사이버 폭력 예방 노력"
415,415,사회,"AI 기술 도입과 사회 변화 적응, 새로운 일자리 창출 및 교육 시스템 개선"
416,416,사회,"지역 사회 발전을 위한 민주 참여 확대, 지역 주민의 의견 수렴 및 정책 결정 과정에 참여"
417,417,사회,"사회적 문제 해결을 위한 국제 협력 강화, 공동 목표 달성 노력"
418,418,사회,"인간 중심 사회 구축, 기술 발전과 윤리 고려 병행 필요"
419,419,사회,"새로운 경험 공유 문화 확산, 다양한 배경의 사람들 간 소통 증진"
420,420,사회,"사회적 책임 기반 경제 활동 추진, 지속 가능한 발전 및 사회 공헌"
421,421,사회,지역 주민과 함께 만들어가는 건강하고 긍정적인 사회 분위기 조성
422,422,사회,"사회 참여와 개인의 자율성 존중, 민주적 가치 강화를 위한 노력 지속"
423,423,사회,사회 문제 해결을 위한 전문가 네트워크 구축 및 정보 공유 활성화
424,424,사회,"사회적 약자에 대한 이해 증진 및 연대 강화, 공동체 의식 함양 노력"
425,425,사회,"차별 없는 사회 건설, 모든 사람에게 존중과 기회를 제공"
426,426,사회,"지속 가능한 발전을 위한 사회적 합의 도출, 환경 보호와 경제 성장 병행"
427,427,사회,"사회 변화에 대한 적응 능력 강화, 새로운 기술 활용 및 역량 개발"
428,428,사회,"공정성 확보, 모든 국민에게 공평한 기회 제공을 위한 노력 지속"
429,429,사회,"지역 사회 문제 해결을 위한 민주적 참여 확대, 지역 주민의 의견 수렴 및 정책 결정 과정에 참여"
430,430,사회,"사회 발전과 개인 성장 동기 부여, 긍정적인 미래를 향한 사회적 투자 "
431,431,사회,"문화 다양성 존중하는 사회 분위기 조성, 차별 없는 사회 구축 노력 지속"
449,449,정치,"野党, 대통령 후보 지지 발표 논란"
450,450,정치,재선 도전 여부에 대한 문재인 대통령 의견 공개 예상
451,451,정치,내각 구성 과정에서 발생한 정당 간 갈등 심화
452,452,정치,"국회의원 임기 말 최후 활동, 야권의 민주주의 옹호 강조"
453,453,정치,"지방선거 결과 분석, 대도시 지역에서 청년들의 참여율 증가"
454,454,정치,"새로운 정치 개혁 법안 제출, 국민적 논의 필요성 제기"
455,455,정치,정세 불확실성 속 한국 경제 활력 상승 요구
456,456,정치,"핵무기 논쟁 재점화, 국제 사회 집중 관심"
457,457,정치,"인플레이션 대책 마련, 정부와 중앙은행의 긴박한 대립"
458,458,정치,"자율주도 외교 전략 추진, 한국 국익을 위한 새로운 시대 도래?"
459,459,경제,올해 세금 인상 가능성 높아지며 시장 불안 심화
460,460,경제,美 금리 인상으로 한국 주식시장 하락세 지속
461,461,경제,"전기료, 가스가격 천사 비행… 에너지 가격 전망 악화"
462,462,경제,"NFT 거래량 급증, 디지털 자산 시장 성장 추세"
463,463,경제,실물 경제 활력 저하… 중국 경제 성장률 감소 우려
464,464,경제,은행금리 인상에도 부동산 가격 상승 지속될까?
465,465,경제,"기업 혁신 활성화… 정부, R&D 지원 확대"
466,466,경제,한반도 통합 시 대외경제 확대 효과 기대
467,467,경제,글로벌 공급망 불안정 심화… 국내 업계 어려움 증가
468,468,경제,AI 기술 발전으로 창업 활성화 전망
469,469,경제,"인공지능, 자동화 도입으로 노동 시장 변화 초래"
470,470,경제,"비디오 게임 산업 급성장, 해외 시장 진출 확대"
471,471,경제,스마트폰 성장세 감소… 새로운 소비 트렌드 등장
472,472,경제,데이터 분석 기술 활용… 기업 경쟁력 강화
473,473,경제,온라인 쇼핑몰 이용 증가… 오프라인 점포 위기?
474,474,경제,국내 금융 시장 안정성 확보 위한 노력 본격화
475,475,경제,ESG 투자 선호도 높아지며 지속 가능한 발전 추진
476,476,경제,환경 친화적 기술 개발에 대한 투자 증가
477,477,경제,글로벌 탄소 배출량 감축 목표… 국제협력 강화
478,478,경제,미래 에너지원 연구 개발 위한 정부 지원 확대
479,479,경제,재생에너지 분야 경쟁 심화… 친환경 기술 선도국 등장
480,480,경제,"자동차 산업 혁신… 전기차, 자율주행 시스템 도입"
481,481,경제,헬스케어 산업 성장세 지속… 의료 기술 발전
482,482,경제,사이버 보안 취약점 해결 위한 노력 강화
483,483,경제,"인공지능 기반 교육, 미래 사회 대비 필수"
484,484,경제,디지털 바이러스 확산 위험… 정보보호 시스템 강화
485,485,경제,통신 기술 발전으로 네트워크 속도 향상
486,486,경제,5G 기술 적용으로 새로운 서비스 개발
487,487,경제,"메타버스, 가상현실 환경에서 경제 활성화 기대"
488,488,경제,블록체인 기술 활용… 투명하고 안전한 거래 시스템 구축
489,489,경제,크라우드 펀딩 플랫폼 이용 확산… 새로운 투자 모델 등장
490,490,경제,"핀테크, 금융 서비스 개혁 주도하는 혁신적인 기술"
491,491,경제,데이터 기반 경제 활성화 위한 정책 추진
492,492,경제,"디지털 전환 시대, 미래 인재 양성에 대한 필요성 증대"
493,493,사회,"**장애인 지원 강화, 새로운 사회적 인프라 구축 논의 확산**"
494,494,사회,"**기업 CSR 활동 확대, 사회공헌과 경쟁력 증진의 시너지 효과 기대**"
495,495,사회,"**빈곤층 지원 정책 재검토, 실질적인 개선 필요성 대두**"
496,496,사회,"**사회적 약자를 위한 인식 개선 캠페인, 다양한 참여 유도**"
497,497,사회,"**지역 사회 발전을 위한 시민 참여 활성화, 공동체 정신 조성 노력**"
498,498,사회,"**청소년 심리 건강 문제 심각성 대두, 전문가의 관심과 지원 필요**"
499,499,사회,"**고령화 사회 대비 육아 인식 변화, 돌봄 시스템 구축 강구**"
500,500,사회,"**미래를 위한 교육 개혁 논의, 창의적 사고와 실무 역량 강화 추진**"
501,501,사회,"**IT 기술 활용으로 지역 사회 발전 도모, 디지털 격차 해소 노력**"
502,502,사회,"**환경 문제 심각성 인식, 지속 가능한 사회 구축을 위한 노력 고조**"
503,503,사회,"**평화로운 사회 조성, 국제 협력 강화 및 갈등 해결 노력 중요성 부각**"
504,504,사회,"**사회적 불평등 해소를 위한 정책 추진, 기회균형 확보 위해 노력**"
505,505,사회,"**인간 중심적인 사회 구축, 윤리적 가치와 기술 발전의 조화 필요**"
506,506,사회,"**다문화 사회 건설, 각 문화 이해와 존중 증진 노력 강화**"
507,507,사회,"**지식 공유 및 협업 활성화, 정보 접근성 향상을 통한 사회 발전 도모**"
508,508,사회,"**사회적 책임 의식 함양, 개인의 참여와 경험을 통한 사회 변화 이끌기**"
509,509,사회,"**소통과 공감 기반 사회 조성, 갈등 해결 및 협력 증진 노력**"
510,510,사회,"**지역 주민 참여 유도, 지역 발전을 위한 시민 운동 활성화**"
511,511,사회,"**사회적 변화에 대한 대비와 적응, 새로운 전략 수립 필요성 제기**"
512,512,사회,"**디지털 기술의 사회적 영향 분석, 윤리적 문제점 및 해결 방안 모색**"
513,513,사회,"**온라인 공간에서의 사회적 소통 활성화, 온·오프라인 공존 모델 구축 필요**"
514,514,사회,"**사회 안전망 강화, 취약계층 지원 정책 확대 추진**"
