,index,ID,text,target,target_name,source,similarity,predicted_value
214,1027,ynat-v1_train_00239,"SK텔레콤, 헬릭스비전과의 제휴로 의료 AI 시장 진출 가속화",5,경제,noisy,0.2327,4
215,1026,ynat-v1_train_00239,"SK텔레콤, 헬릭스비전과 협력해 의료 서비스 혁신 추진",5,경제,noisy,0.21939,4
216,1025,ynat-v1_train_00239,SK텔레콤이 헬릭스비전과의 파트너십을 통해 의료 AI 시장 진입을 가속화하고 있다.,5,경제,noisy,0.22373,4
217,1025,ynat-v1_train_00239,"삼성, AI 기반 스마트홈 솔루션 출시로 가정 환경 혁신",5,경제,noisy,0.22373,4
218,1031,ynat-v1_train_00239,"삼성전자, 스마트홈 장치 통합 관리 플랫폼 발표",5,경제,noisy,0.20188,4
219,1029,ynat-v1_train_00239,"AI 기반 스마트 시티 프로젝트로 SK텔레콤, 도시 관리 효율성 향상",5,경제,noisy,0.1925,4
220,1029,ynat-v1_train_00239,"SK텔레콤, 차세대 5G 네트워크로 국방 통신 시스템 개선 추진",5,경제,noisy,0.1925,4
221,1026,ynat-v1_train_00239,"디지털 헬스케어 스타트업, 병원과 데이터 공유 협약 체결",5,경제,noisy,0.21939,4
222,1027,ynat-v1_train_00239,"네이버, AI 기반 헬스케어 플랫폼 발표",5,경제,noisy,0.2327,4
223,1027,ynat-v1_train_00239,"삼성전자, AI 의료기기 시장 진출 선언",5,경제,noisy,0.2327,4
224,1026,ynat-v1_train_00239,"바이오테크 기업, 원격 건강 모니터링 시스템 출시 협업",5,경제,noisy,0.21939,4
225,1026,ynat-v1_train_00239,"통신사와 의료 연구기관, 차세대 헬스케어 플랫폼 협력 선언",5,경제,noisy,0.21939,4
226,1026,ynat-v1_train_00239,"AI 기반 헬스케어 스타트업, 첨단 의료 솔루션 공동 개발 발표",5,경제,noisy,0.21939,4
227,1027,ynat-v1_train_00239,"현대자동차, AI 기반 건강관리 서비스 출시",5,경제,noisy,0.2327,4
228,1026,ynat-v1_train_00239,"글로벌 IT 기업, 헬스케어 스타트업과 손잡고 원격 의료 기술 개발",5,경제,noisy,0.21939,4
229,1029,ynat-v1_train_00239,"신재생 에너지 혁신으로 SK그룹, 통신 업계와의 시너지 기대",5,경제,noisy,0.1925,4
230,1027,ynat-v1_train_00239,"카카오, 스마트 헬스케어 솔루션 출시",5,경제,noisy,0.2327,4
231,1025,ynat-v1_train_00239,"KT, 환경 모니터링 AI 시스템 구축으로 대기질 개선 기대",5,경제,noisy,0.22373,4
232,1027,ynat-v1_train_00239,"LG CNS, 헬스케어 AI 기술 개발 협력",5,경제,noisy,0.2327,4
233,1025,ynat-v1_train_00239,"카카오, 농업 분야 AI 도입으로 생산성 향상 추진",5,경제,noisy,0.22373,4
234,1110,ynat-v1_train_00257,"문학계, 시각장애인 작가들과 협력해 새로운 예술 장르 개척",3,사회,noisy,0.16076,0
235,1110,ynat-v1_train_00257,"시각장애인 시인들의 작품, 국제 문학상 후보로 떠올라",3,사회,noisy,0.16076,0
236,1110,ynat-v1_train_00257,"영화제서 선보인 시각장애인 시인의 단편 영화, 큰 감동",3,사회,noisy,0.16076,0
237,1110,ynat-v1_train_00257,"청각 장애인 미술 전시회, 전 세계 관람객의 마음을 사로잡다",3,사회,noisy,0.16076,0
238,1110,ynat-v1_train_00257,"음악계, 시각장애인 작곡가와 함께 새로운 교향곡 탄생",3,사회,noisy,0.16076,0
239,1110,ynat-v1_train_00257,시인들이 시각장애인을 포용하여 사회적 파장을 일으킨 작품들.,3,사회,noisy,0.16076,0
240,1135,ynat-v1_train_00264,대우조선해양 4천199억원 LNG 운반선 2척 수주,3,사회,noisy,0.15651,5
241,1135,ynat-v1_train_00264,"일본 소프트뱅크, 세계 최대 데이터 센터 설립 착수",3,사회,noisy,0.15651,5
242,1135,ynat-v1_train_00264,"삼성중공업, 차세대 친환경 선박 3척 계약 성사",3,사회,noisy,0.15651,5
243,1135,ynat-v1_train_00264,"현대건설, 아프리카 대륙에 5억 달러 고속도로 건설 착수",3,사회,noisy,0.15651,5
244,1133,ynat-v1_train_00264,"HD현대, 차세대 해저 케이블 200km 주문 확보",3,사회,noisy,0.17836,5
245,1133,ynat-v1_train_00264,"대우조선해양, 세계 최대 크기 LNG 캐리어 건조 착수",3,사회,noisy,0.17836,5
246,1135,ynat-v1_train_00264,"프랑스 에어버스, 유럽 연합과 150억 유로 항공기 공급 협약 체결",3,사회,noisy,0.15651,5
247,1133,ynat-v1_train_00264,"삼성중공업, 대형 유조선 2척 계약 체결",3,사회,noisy,0.17836,5
248,1133,ynat-v1_train_00264,"현대중공업, 친환경 컨테이너선 2척 수주 돌파",3,사회,noisy,0.17836,5
249,1133,ynat-v1_train_00264,"STX조선, 풍력 터빈 설치용 부유식 플랫폼 2기 공급 계약 성사  ",3,사회,noisy,0.17836,5
250,1133,ynat-v1_train_00264,"대우조선사로부터 4,199억 원 상당의 LNG 운송선 2척을 주문했다.",3,사회,noisy,0.17836,5
251,1135,ynat-v1_train_00264,"테슬라, 북미시장 전기차 배터리 공장 확장 계획 발표",3,사회,noisy,0.15651,5
252,1161,ynat-v1_train_00274,"전 세계 농업 생산량, 탄소 배출과의 상관관계 연구",3,사회,noisy,0.19632,0
253,1161,ynat-v1_train_00274,국제 에너지 정책 변화와 글로벌 금융 시장의 반응,3,사회,noisy,0.19632,0
254,1161,ynat-v1_train_00274,초미세먼지 대비한 도시 계획과 부동산 투자 전략,3,사회,noisy,0.19632,0
255,1161,ynat-v1_train_00274,첨단 기술로 해결하는 대도시 교통 혼잡 문제,3,사회,noisy,0.19632,0
256,1161,ynat-v1_train_00274,"초미세먼지로 인한 물가 상승, 한국 경제의 새로운 걸림돌",3,사회,noisy,0.19632,0
257,1161,ynat-v1_train_00274,기후 변화가 주식 시장에 미치는 영향 분석,3,사회,noisy,0.19632,0
258,1180,ynat-v1_train_00278,"인기 드라마 촬영지, 지역 경제 활성화에 기여",4,IT과학,noisy,0.20173,5
259,1180,ynat-v1_train_00278,"전통 공예 복원 프로젝트, 문화유산 보존에 기여",4,IT과학,noisy,0.20173,5
260,1180,ynat-v1_train_00278,"국내 스타트업, 혁신적인 건강 관리 앱 출시로 주목",4,IT과학,noisy,0.20173,5
261,1180,ynat-v1_train_00278,"한국 전통 차 시장, 친환경 제품 수요 급증",4,IT과학,noisy,0.20173,5
262,1180,ynat-v1_train_00278,"서울 유명 카페, 새로운 메뉴 출시로 고객 발길 쏠려",4,IT과학,noisy,0.20173,5
263,1180,ynat-v1_train_00278,선 인 능 분 천 원 투 종합,4,IT과학,noisy,0.20173,5
264,1204,ynat-v1_train_00287,"정부, 대규모 국가 재난 대비 훈련 실시 예정",0,생활문화,noisy,0.16275,3
265,1204,ynat-v1_train_00287,"국제 소방 연맹, 아시아 각국의 화재 대응 체계 개선 촉구",0,생활문화,noisy,0.16275,3
266,1204,ynat-v1_train_00287,"환경 운동가들, 도시 내 공공 시설 화재 예방 캠페인 시작",0,생활문화,noisy,0.16275,3
267,1204,ynat-v1_train_00287,기소식 8부 장관 내무 6일 화재 대책 발표,0,생활문화,noisy,0.16275,3
268,1204,ynat-v1_train_00287,"글로벌 IT 기업인 ABC 사, 혁신적 화재 방지 기술 발표",0,생활문화,noisy,0.16275,3
269,1204,ynat-v1_train_00287,"교육청, 학교 내 화재 안전 교육 프로그램 강화 발표",0,생활문화,noisy,0.16275,3
270,1217,ynat-v1_train_00291,"글로벌 기업, 친환경 에너지 솔루션으로 지속 가능한 미래 추구",5,경제,noisy,0.18267,4
271,1217,ynat-v1_train_00291,"미래 교통의 핵심, 자율주행 전기차의 상용화 속도 가속화",5,경제,noisy,0.18267,4
272,1217,ynat-v1_train_00291,"혁신적인 AI 알고리즘, 데이터 분석 분야에서 큰 도약",5,경제,noisy,0.18267,4
273,1217,ynat-v1_train_00291,"스타 과학자, 새로운 유전자 편집 기술로 생명공학 혁명 이끌다",5,경제,noisy,0.18267,4
274,1217,ynat-v1_train_00291,"스마트 시티 프로젝트, 도시 생활의 질 향상에 기여",5,경제,noisy,0.18267,4
275,1217,ynat-v1_train_00291,징 코데 컴바 다 스닥 총 종,5,경제,noisy,0.18267,4
276,1239,ynat-v1_train_00298,글로벌 시장에서 주목받는 한국의 친환경 자동차 산업,0,생활문화,noisy,0.16721,3
277,1239,ynat-v1_train_00298,"한국의 첨단 의료기술, 글로벌 헬스케어 시장을 향해 진격하다",0,생활문화,noisy,0.16721,3
278,1239,ynat-v1_train_00298,"한국 전통 음식의 현대적 재해석, 글로벌 푸드 트렌드 주도",0,생활문화,noisy,0.16721,3
279,1239,ynat-v1_train_00298,"세계적인 영화제, 한국 영화의 새로운 도약",0,생활문화,noisy,0.16721,3
280,1239,ynat-v1_train_00298,리 에겐 인격적 소 력 중요 과만중 독불 군형은,0,생활문화,noisy,0.16721,3
281,1239,ynat-v1_train_00298,"테크 혁신의 선두주자, 한국 AI 스타트업의 놀라운 성과",0,생활문화,noisy,0.16721,3
282,1292,ynat-v1_train_00317,"독일 난민 지원 단체, 인도주의적 기여 인정받아 상 수상",6,세계,noisy,0.16915,2
283,1292,ynat-v1_train_00317,"스웨덴 비영리 단체, 환경 보호 활동으로 국제적 인정 받아",6,세계,noisy,0.16915,2
284,1292,ynat-v1_train_00317,"프랑스 NGO, 소외된 계층 위한 의료 봉사로 공로 표창",6,세계,noisy,0.16915,2
285,1292,ynat-v1_train_00317,"네덜란드 자원봉사 단체, 청소년 교육 지원으로 수상",6,세계,noisy,0.16915,2
286,1292,ynat-v1_train_00317,캐나다 이민자 사회에 기여한 다문화 교육 공로자들 수상,6,세계,noisy,0.16915,2
287,1292,ynat-v1_train_00317,북한 주민과 미국에 거주하는 한국인을 지원한 공로 표창을 받는다.,6,세계,noisy,0.16915,2
288,1316,ynat-v1_train_00325,"교육 분야 AI 도입, 학생 맞춤형 학습 지원 강화",5,경제,noisy,0.22422,4
289,1316,ynat-v1_train_00325,스마트 농업 기술로 농작물 생산성 30% 증가,5,경제,noisy,0.22422,4
290,1316,ynat-v1_train_00325,AI 기술로 금융 시장의 예측 정확도 획기적 향상,5,경제,noisy,0.22422,4
291,1316,ynat-v1_train_00325,그 픽 택 가 현실화율 세 산 식,5,경제,noisy,0.22422,4
292,1316,ynat-v1_train_00325,"국내 스타트업, 환경 보호 프로젝트로 주목받아",5,경제,noisy,0.22422,4
293,1316,ynat-v1_train_00325,"디지털 헬스케어 혁신, 의료 진단의 새 시대 열다",5,경제,noisy,0.22422,4
294,1381,ynat-v1_train_00345,"도쿄 디즈니 랜드, 새로운 가상 현실 어트랙션 공개",0,생활문화,noisy,0.16228,3
295,1381,ynat-v1_train_00345,"파리의 최신 레스토랑, 미슐랭 스타 획득",0,생활문화,noisy,0.16228,3
296,1381,ynat-v1_train_00345,"런던 예술 축제, 국제 아티스트들의 작품 공개 및 전시회 개최",0,생활문화,noisy,0.16228,3
297,1380,ynat-v1_train_00345,공사부의 페루 여군도 지역 불안을 일으켰다.,0,생활문화,noisy,0.16913,3
298,1381,ynat-v1_train_00345,광공사 페루 여성 무장도 로 인해 지역 불안,0,생활문화,noisy,0.16228,3
299,1380,ynat-v1_train_00345,"남아프리카공화국, 교육 시스템 개편에 착수",0,생활문화,noisy,0.16913,3
300,1380,ynat-v1_train_00345,"아르헨티나, 농업 혁신을 위한 새로운 법안 제정",0,생활문화,noisy,0.16913,3
301,1380,ynat-v1_train_00345,"캐나다, 원주민 자치권 강화를 위한 법안 통과",0,생활문화,noisy,0.16913,3
302,1380,ynat-v1_train_00345,"칠레, 환경 보호 위한 대규모 국립공원 조성",0,생활문화,noisy,0.16913,3
303,1380,ynat-v1_train_00345,"멕시코 국방부, 새로운 국경 강화 정책 발표",0,생활문화,noisy,0.16913,3
304,1381,ynat-v1_train_00345,"뉴욕 증권거래소, AI 기반 주식 예측 시스템 도입 발표",0,생활문화,noisy,0.16228,3
305,1381,ynat-v1_train_00345,"글로벌 패션 업계, 지속 가능성 트렌드로 인해 혁신 가속화",0,생활문화,noisy,0.16228,3
306,1462,ynat-v1_train_00368,"삼성 갤럭시 S7, 1분기 매출 순항 중",5,경제,noisy,0.21679,4
307,1466,ynat-v1_train_00368,"오포, 혁신적 배터리 기술로 스마트폰 시장 리더십 강화",5,경제,noisy,0.22607,4
308,1462,ynat-v1_train_00368,"화웨이 메이트 40, 글로벌 스마트폰 시장 재편 주도",5,경제,noisy,0.21679,4
309,1462,ynat-v1_train_00368,"LG 전자, 프리미엄 TV 신모델 흥행 성공",5,경제,noisy,0.21679,4
310,1462,ynat-v1_train_00368,"소니 플레이스테이션 5, 콘솔 게임 시장 공략",5,경제,noisy,0.21679,4
311,1462,ynat-v1_train_00368,"마이크로소프트 서피스 프로 8, 기업용 노트북 매출 급증",5,경제,noisy,0.21679,4
312,1463,ynat-v1_train_00368,"애플, 아이폰 13으로 2분기 글로벌 스마트폰 시장 공략 강화",5,경제,noisy,0.22788,4
313,1463,ynat-v1_train_00368,"샤오미, 미 12 시리즈 출시로 유럽 스마트폰 시장 점유율 증가",5,경제,noisy,0.22788,4
314,1463,ynat-v1_train_00368,"구글, 픽셀 6로 북미 태블릿 시장에서 점유율 확대",5,경제,noisy,0.22788,4
315,1463,ynat-v1_train_00368,"노키아, 5G 스마트폰 라인업 확대에 힘입어 인도 시장 성장세",5,경제,noisy,0.22788,4
316,1463,ynat-v1_train_00368,"소니, 플레이스테이션 5로 console 게임 시장 점유율 기록적 성장",5,경제,noisy,0.22788,4
317,1465,ynat-v1_train_00368,"애플 아이폰 14 프로, 시장 점유율 급증",5,경제,noisy,0.2213,4
318,1465,ynat-v1_train_00368,"LG전자, 최신 스마트폰 라인업 발표",5,경제,noisy,0.2213,4
319,1465,ynat-v1_train_00368,"소니, 차세대 카메라 기술 공개",5,경제,noisy,0.2213,4
320,1465,ynat-v1_train_00368,"화웨이, 프리미엄 스마트폰 라인업 강화",5,경제,noisy,0.2213,4
321,1465,ynat-v1_train_00368,"샤오미, 글로벌 시장에서의 성장 기록",5,경제,noisy,0.2213,4
322,1466,ynat-v1_train_00368,"LG, G8 스마트폰으로 프리미엄 시장서 급성장",5,경제,noisy,0.22607,4
323,1466,ynat-v1_train_00368,"애플, 아이폰 14 시리즈로 1분기 판매량 기록 경신",5,경제,noisy,0.22607,4
324,1466,ynat-v1_train_00368,"샤오미, 중저가 스마트폰 라인업 확대로 글로벌 점유율 상승",5,경제,noisy,0.22607,4
325,1466,ynat-v1_train_00368,"소니, 미러리스 카메라 신제품 출시로 매출 증대",5,경제,noisy,0.22607,4
326,1462,ynat-v1_train_00368,"애플 아이폰 13, 스마트폰 시장 점유율 상승세",5,경제,noisy,0.21679,4
327,1466,ynat-v1_train_00368,삼성과 갤럭시 S7은 1분기 시장점유율을 성공적으로 확대했다.,5,경제,noisy,0.22607,4
328,1465,ynat-v1_train_00368,삼성 갤럭시 S7은 1분기 판매에서 항해하고 있습니다.,5,경제,noisy,0.2213,4
329,1463,ynat-v1_train_00368,"삼성, 갤럭시 S7으로 1분기 시장 점유율 확대 성공",5,경제,noisy,0.22788,4
330,1474,ynat-v1_train_00369,엔터 이코 가입 제휴 대할,4,IT과학,noisy,0.20921,5
331,1474,ynat-v1_train_00369,글로벌 플랫폼 '엔터 이코'와 주요 음악 스트리밍 서비스 제휴 체결,4,IT과학,noisy,0.20921,5
332,1474,ynat-v1_train_00369,"엔터 이코, 인기 유튜브 채널과 협력하여 새로운 콘텐츠 제공",4,IT과학,noisy,0.20921,5
333,1474,ynat-v1_train_00369,"엔터 이코, AI 기반 음악 추천 엔진 개발 완료",4,IT과학,noisy,0.20921,5
334,1474,ynat-v1_train_00369,"엔터 이코, 글로벌 뮤직 어워드 후원사로 선정",4,IT과학,noisy,0.20921,5
335,1474,ynat-v1_train_00369,"엔터 이코, 디지털 콘텐츠 시장 진출 위해 신규 앱 출시",4,IT과학,noisy,0.20921,5
336,1476,ynat-v1_train_00370,"새로운 주택 브랜드 '워크숍'이 출시되고, 주택 혁신의 새로운 시대가 시작된다.",3,사회,noisy,0.19151,0
337,1478,ynat-v1_train_00370,"건설 업계에서 혁신적인 주택 브랜드 ""워크숍""으로 시장 홍보를 강화합니다.",3,사회,noisy,0.18196,0
338,1478,ynat-v1_train_00370,"테크 스타트업 ""브레인웨이브""의 AI 기반 건강 관리 솔루션 출시",3,사회,noisy,0.18196,0
339,1478,ynat-v1_train_00370,"글로벌 패션 브랜드 ""스타일코""의 새 컬렉션, 패션계 주목",3,사회,noisy,0.18196,0
340,1476,ynat-v1_train_00370,친환경 건축기술 기업 '에코빌드'의 신규 프로젝트 발표,3,사회,noisy,0.19151,0
341,1476,ynat-v1_train_00370,모듈러 건설 스타트업 '빌트잇'이 산업 변화를 주도하다,3,사회,noisy,0.19151,0
342,1476,ynat-v1_train_00370,건설 기술 혁신을 이끄는 '네이처코브'의 최신 주택 모델 공개,3,사회,noisy,0.19151,0
343,1478,ynat-v1_train_00370,"교육 플랫폼 ""러닝허브""의 온라인 학습 프로그램 개편 소식 발표",3,사회,noisy,0.18196,0
344,1476,ynat-v1_train_00370,스마트 홈 솔루션 기업 '홈디자인'의 신제품 라인업 발표,3,사회,noisy,0.19151,0
345,1478,ynat-v1_train_00370,"금융 서비스 앱 ""마이너스뱅크""의 신규 투자 상품 발표",3,사회,noisy,0.18196,0
346,1476,ynat-v1_train_00370,스타트업 '루프'가 혁신적인 도시 농업 솔루션으로 주목받다,3,사회,noisy,0.19151,0
347,1478,ynat-v1_train_00370,"친환경 에너지 기업 ""에코파워""의 태양광 발전 프로젝트 시작",3,사회,noisy,0.18196,0
348,1492,ynat-v1_train_00376,"SK텔레콤, 프리미엄 헬스케어 서비스 무료 체험 이벤트",4,IT과학,noisy,0.25924,5
349,1492,ynat-v1_train_00376,"카카오, 청소년을 위한 디지털 리터러시 프로그램 출시",4,IT과학,noisy,0.25924,5
350,1492,ynat-v1_train_00376,LGU+ 통신료 4만원 이상 납부 고객을 대상으로 하는 고금리 저축계좌 출시.,4,IT과학,noisy,0.25924,5
351,1492,ynat-v1_train_00376,"네이버, 코딩 교육 서비스 무료 제공 캠페인 시작",4,IT과학,noisy,0.25924,5
352,1492,ynat-v1_train_00376,"현대카드, 국내 중소기업 지원을 위한 특별 대출 프로그램 도입",4,IT과학,noisy,0.25924,5
353,1492,ynat-v1_train_00376,"KT, 친환경 에너지 절감을 위한 스마트 홈 솔루션 공개",4,IT과학,noisy,0.25924,5
354,1507,ynat-v1_train_00379,이 서 국 강조 민 캐 다서 정 의혹 비판,6,세계,noisy,0.19798,2
355,1504,ynat-v1_train_00379,"이서훈 국가정보원장이 ""민간단체와 협력해 헝가리의 인권 문제 해결""을 강조한다.",6,세계,noisy,0.20103,2
